id,name,sameAs,sameAsNote
ocd-division/country:fr/region:bt/department:fi/ed:8,8ème circonscription du Finistère,ocd-division/country:fr/ed:bt_fi_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:iv,Ille-et-Vilaine,,
ocd-division/country:fr/region:bt/department:iv/ed:1,1ère circonscription d'Ille-et-Vilaine,ocd-division/country:fr/ed:bt_iv_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:iv/ed:2,2ème circonscription d'Ille-et-Vilaine,ocd-division/country:fr/ed:bt_iv_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:iv/ed:3,3ème circonscription d'Ille-et-Vilaine,ocd-division/country:fr/ed:bt_iv_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:iv/ed:4,4ème circonscription d'Ille-et-Vilaine,ocd-division/country:fr/ed:bt_iv_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:iv/ed:5,5ème circonscription d'Ille-et-Vilaine,ocd-division/country:fr/ed:bt_iv_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:iv/ed:6,6ème circonscription d'Ille-et-Vilaine,ocd-division/country:fr/ed:bt_iv_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:iv/ed:7,7ème circonscription d'Ille-et-Vilaine,ocd-division/country:fr/ed:bt_iv_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:iv/ed:8,8ème circonscription d'Ille-et-Vilaine,ocd-division/country:fr/ed:bt_iv_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:mb,Morbihan,,
ocd-division/country:fr/region:bt/department:mb/ed:1,1ère circonscription du Morbihan,ocd-division/country:fr/ed:bt_mv_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:mb/ed:2,2ème circonscription du Morbihan,ocd-division/country:fr/ed:bt_mv_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:mb/ed:3,3ème circonscription du Morbihan,ocd-division/country:fr/ed:bt_mv_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:mb/ed:4,4ème circonscription du Morbihan,ocd-division/country:fr/ed:bt_mv_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:mb/ed:5,5ème circonscription du Morbihan,ocd-division/country:fr/ed:bt_mv_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:bt/department:mb/ed:6,6ème circonscription du Morbihan,ocd-division/country:fr/ed:bt_mv_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:ce,Corse,,
ocd-division/country:fr/region:ce/department:cs,Corse-du-Sud,,
ocd-division/country:fr/region:ce/department:cs/ed:1,1ère circonscription de la Corse-du-Sud,ocd-division/country:fr/ed:ce_cs_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:ce/department:cs/ed:2,2ème circonscription de la Corse-du-Sud,ocd-division/country:fr/ed:ce_cs_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:ce/department:hc,Haute-Corse,,
ocd-division/country:fr/region:ce/department:hc/ed:1,1ère circonscription de la Haute-Corse,ocd-division/country:fr/ed:ce_hc_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:ce/department:hc/ed:2,2ème circonscription de la Haute-Corse,ocd-division/country:fr/ed:ce_hc_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn,Centre-Val de Loire,,
ocd-division/country:fr/region:cn/department:ch,Cher,,
ocd-division/country:fr/region:cn/department:ch/ed:1,1ère circonscription du Cher,ocd-division/country:fr/ed:cn_ch_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:ch/ed:2,2ème circonscription du Cher,ocd-division/country:fr/ed:cn_ch_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:ch/ed:3,3ème circonscription du Cher,ocd-division/country:fr/ed:cn_ch_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:el,Eure-et-Loir,,
ocd-division/country:fr/region:cn/department:el/ed:1,1ère circonscription de l'Eure-et-Loir,ocd-division/country:fr/ed:cn_el_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:el/ed:2,2ème circonscription de l'Eure-et-Loir,ocd-division/country:fr/ed:cn_el_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:el/ed:3,3ème circonscription de l'Eure-et-Loir,ocd-division/country:fr/ed:cn_el_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:el/ed:4,4ème circonscription de l'Eure-et-Loir,ocd-division/country:fr/ed:cn_el_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:il,Indre-et-Loire,,
ocd-division/country:fr/region:cn/department:il/ed:1,1ère circonscription d'Indre-et-Loire,ocd-division/country:fr/ed:cn_il_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:il/ed:2,2ème circonscription d'Indre-et-Loire,ocd-division/country:fr/ed:cn_il_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:il/ed:3,3ème circonscription d'Indre-et-Loire,ocd-division/country:fr/ed:cn_il_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:il/ed:4,4ème circonscription d'Indre-et-Loire,ocd-division/country:fr/ed:cn_il_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:il/ed:5,5ème circonscription d'Indre-et-Loire,ocd-division/country:fr/ed:cn_il_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:in,Indre,,
ocd-division/country:fr/region:cn/department:in/ed:1,1ère circonscription de l'Indre,ocd-division/country:fr/ed:cn_in_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:in/ed:2,2ème circonscription de l'Indre,ocd-division/country:fr/ed:cn_in_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:lc,Loir-et-Cher,,
ocd-division/country:fr/region:cn/department:lc/ed:1,1ère circonscription de Loir-et-Cher,ocd-division/country:fr/ed:cn_lc_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:lc/ed:2,2ème circonscription de Loir-et-Cher,ocd-division/country:fr/ed:cn_lc_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:lc/ed:3,3ème circonscription de Loir-et-Cher,ocd-division/country:fr/ed:cn_lc_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:lt,Loiret,,
ocd-division/country:fr/region:cn/department:lt/ed:1,1ère circonscription du Loiret,ocd-division/country:fr/ed:cn_lt_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:lt/ed:2,2ème circonscription du Loiret,ocd-division/country:fr/ed:cn_lt_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:lt/ed:3,3ème circonscription du Loiret,ocd-division/country:fr/ed:cn_lt_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:lt/ed:4,4ème circonscription du Loiret,ocd-division/country:fr/ed:cn_lt_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:lt/ed:5,5ème circonscription du Loiret,ocd-division/country:fr/ed:cn_lt_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:cn/department:lt/ed:6,6ème circonscription du Loiret,ocd-division/country:fr/ed:cn_lt_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:if,Île-de-France,,
ocd-division/country:fr/region:if/department:es,Essonne,,
ocd-division/country:fr/region:if/department:es/ed:1,1ère circonscription de l'Essonne,ocd-division/country:fr/ed:if_es_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:es/ed:10,10ème circonscription de l'Essonne,ocd-division/country:fr/ed:if_es_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:es/ed:2,2ème circonscription de l'Essonne,ocd-division/country:fr/ed:if_es_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:es/ed:3,3ème circonscription de l'Essonne,ocd-division/country:fr/ed:if_es_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:es/ed:4,4ème circonscription de l'Essonne,ocd-division/country:fr/ed:if_es_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:es/ed:5,5ème circonscription de l'Essonne,ocd-division/country:fr/ed:if_es_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:es/ed:6,6ème circonscription de l'Essonne,ocd-division/country:fr/ed:if_es_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:es/ed:7,7ème circonscription de l'Essonne,ocd-division/country:fr/ed:if_es_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:es/ed:8,8ème circonscription de l'Essonne,ocd-division/country:fr/ed:if_es_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:es/ed:9,9ème circonscription de l'Essonne,ocd-division/country:fr/ed:if_es_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd,Hauts-de-Seine,,
ocd-division/country:fr/region:if/department:hd/ed:1,1ère circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:10,10ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:11,11ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_11,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:12,12ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_12,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:13,13ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_13,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:2,2ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:3,3ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:4,4ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:5,5ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:6,6ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:7,7ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:8,8ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:hd/ed:9,9ème circonscription des Hauts-de-Seine,ocd-division/country:fr/ed:if_hd_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se,Seine-et-Marne,,
ocd-division/country:fr/region:if/department:se/ed:1,1ère circonscription de Seine-et-Marne,ocd-division/country:fr/ed:if_se_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se/ed:10,10ème circonscription de Seine-et-Marne,ocd-division/country:fr/ed:if_se_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se/ed:11,11ème circonscription de Seine-et-Marne,ocd-division/country:fr/ed:if_se_11,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se/ed:2,2ème circonscription de Seine-et-Marne,ocd-division/country:fr/ed:if_se_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se/ed:3,3ème circonscription de Seine-et-Marne,ocd-division/country:fr/ed:if_se_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se/ed:4,4ème circonscription de Seine-et-Marne,ocd-division/country:fr/ed:if_se_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se/ed:5,5ème circonscription de Seine-et-Marne,ocd-division/country:fr/ed:if_se_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se/ed:6,6ème circonscription de Seine-et-Marne,ocd-division/country:fr/ed:if_se_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se/ed:7,7ème circonscription de Seine-et-Marne,ocd-division/country:fr/ed:if_se_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se/ed:8,8ème circonscription de Seine-et-Marne,ocd-division/country:fr/ed:if_se_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:se/ed:9,9ème circonscription de la Seine-et-Marne,ocd-division/country:fr/ed:if_se_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss,Seine-Saint-Denis,,
ocd-division/country:fr/region:if/department:ss/ed:1,1ère circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:10,10ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:11,11ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_11,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:12,12ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_12,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:2,2ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:3,3ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:4,4ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:5,5ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:6,6ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:7,7ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:8,8ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:ss/ed:9,9ème circonscription de la Seine-Saint-Denis,ocd-division/country:fr/ed:if_ss_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm,Val-de-Marne,,
ocd-division/country:fr/region:if/department:vm/ed:1,1ère circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm/ed:10,10ème circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm/ed:11,11ème circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_11,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm/ed:2,2ème circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm/ed:3,3ème circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm/ed:4,4ème circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm/ed:5,5ème circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm/ed:6,6ème circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm/ed:7,7ème circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm/ed:8,8ème circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vm/ed:9,9ème circonscription du Val-de-Marne,ocd-division/country:fr/ed:if_vm_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vo,Val-d'Oise,,
ocd-division/country:fr/region:if/department:vo/ed:1,1ère circonscription du Val-d'Oise,ocd-division/country:fr/ed:if_vo_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vo/ed:10,10ème circonscription du Val-d'Oise,ocd-division/country:fr/ed:if_vo_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vo/ed:2,2ème circonscription du Val-d'Oise,ocd-division/country:fr/ed:if_vo_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vo/ed:3,3ème circonscription du Val-d'Oise,ocd-division/country:fr/ed:if_vo_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vo/ed:4,4ème circonscription du Val-d'Oise,ocd-division/country:fr/ed:if_vo_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vo/ed:5,5ème circonscription du Val-d'Oise,ocd-division/country:fr/ed:if_vo_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vo/ed:6,6ème circonscription du Val-d'Oise,ocd-division/country:fr/ed:if_vo_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vo/ed:7,7ème circonscription du Val-d'Oise,ocd-division/country:fr/ed:if_vo_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vo/ed:8,8ème circonscription du Val-d'Oise,ocd-division/country:fr/ed:if_vo_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vo/ed:9,9ème circonscription du Val-d'Oise,ocd-division/country:fr/ed:if_vo_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp,Ville de Paris,,
ocd-division/country:fr/region:if/department:vp/ed:1,1ère circonscription de Paris,ocd-division/country:fr/ed:if_vp_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:10,10ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:11,11ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_11,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:12,12ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_12,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:13,13ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_13,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:14,14ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_14,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:15,15ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_15,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:16,16ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_16,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:17,17ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_17,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:18,18ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_18,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:2,2ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:3,3ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:4,4ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:5,5ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:6,6ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:7,7ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:8,8ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:vp/ed:9,9ème circonscription de Paris,ocd-division/country:fr/ed:if_vp_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv,Yvelines,,
ocd-division/country:fr/region:if/department:yv/ed:1,1ère circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:10,10ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:11,11ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_11,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:12,12ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_12,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:2,2ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:3,3ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:4,4ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:5,5ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:6,6ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:7,7ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:8,8ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:if/department:yv/ed:9,9ème circonscription des Yvelines,ocd-division/country:fr/ed:if_yv_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp,Occitanie,,
ocd-division/country:fr/region:lp/department:ad,Aude,,
ocd-division/country:fr/region:lp/department:ad/ed:1,1ère circonscription de l'Aude,ocd-division/country:fr/ed:lp_ad_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ad/ed:2,2ème circonscription de l'Aude,ocd-division/country:fr/ed:lp_ad_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ad/ed:3,3ème circonscription de l'Aude,ocd-division/country:fr/ed:lp_ad_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ag,Ariège,,
ocd-division/country:fr/region:lp/department:ag/ed:1,1ère circonscription de l'Ariège,ocd-division/country:fr/ed:lp_ag_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ag/ed:2,2ème circonscription de l'Ariège,ocd-division/country:fr/ed:lp_ag_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:av,Aveyron,,
ocd-division/country:fr/region:lp/department:av/ed:1,1ère circonscription de l'Aveyron,ocd-division/country:fr/ed:lp_av_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:av/ed:2,2ème circonscription de l'Aveyron,ocd-division/country:fr/ed:lp_av_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:av/ed:3,3ème circonscription de l'Aveyron,ocd-division/country:fr/ed:lp_av_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ga,Gard,,
ocd-division/country:fr/region:lp/department:ga/ed:1,1ère circonscription du Gard,ocd-division/country:fr/ed:lp_ga_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ga/ed:2,2ème circonscription du Gard,ocd-division/country:fr/ed:lp_ga_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ga/ed:3,3ème circonscription du Gard,ocd-division/country:fr/ed:lp_ga_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ga/ed:4,4ème circonscription du Gard,ocd-division/country:fr/ed:lp_ga_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ga/ed:5,5ème circonscription du Gard,ocd-division/country:fr/ed:lp_ga_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ga/ed:6,6ème circonscription du Gard,ocd-division/country:fr/ed:lp_ga_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ge,Gers,,
ocd-division/country:fr/region:lp/department:ge/ed:1,1ère circonscription du Gers,ocd-division/country:fr/ed:lp_ge_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:ge/ed:2,2ème circonscription du Gers,ocd-division/country:fr/ed:lp_ge_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:he,Hérault,,
ocd-division/country:fr/region:lp/department:he/ed:1,1ère circonscription de l'Hérault,ocd-division/country:fr/ed:lp_he_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:he/ed:2,2ème circonscription de l'Hérault,ocd-division/country:fr/ed:lp_he_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:he/ed:3,3ème circonscription de l'Hérault,ocd-division/country:fr/ed:lp_he_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:he/ed:4,4ème circonscription de l'Hérault,ocd-division/country:fr/ed:lp_he_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:he/ed:5,5ème circonscription de l'Hérault,ocd-division/country:fr/ed:lp_he_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:he/ed:6,6ème circonscription de l'Hérault,ocd-division/country:fr/ed:lp_he_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:he/ed:7,7ème circonscription de l'Hérault,ocd-division/country:fr/ed:lp_he_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:he/ed:8,8ème circonscription de l'Hérault,ocd-division/country:fr/ed:lp_he_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:he/ed:9,9ème circonscription de l'Hérault,ocd-division/country:fr/ed:lp_he_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:hg,Haute-Garonne,,
ocd-division/country:fr/region:lp/department:hg/ed:1,1ère circonscription de la Haute-Garonne,ocd-division/country:fr/ed:lp_hg_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:hg/ed:10,10ème circonscription de la Haute-Garonne,ocd-division/country:fr/ed:lp_hg_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:hg/ed:2,2ème circonscription de la Haute-Garonne,ocd-division/country:fr/ed:lp_hg_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:hg/ed:3,3ème circonscription de la Haute-Garonne,ocd-division/country:fr/ed:lp_hg_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:hg/ed:4,4ème circonscription de la Haute-Garonne,ocd-division/country:fr/ed:lp_hg_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:hg/ed:5,5ème circonscription de la Haute-Garonne,ocd-division/country:fr/ed:lp_hg_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:lp/department:hg/ed:6,6ème circonscription de la Haute-Garonne,ocd-division/country:fr/ed:lp_hg_6,National Assembly districts hang off of country level
